Product_ID,Keyword,Type,Hierarchy_Level
774,Cables,Category,4
774,USB Cables,Category,5
896,Croma,Brand,1
896,80 cm,Type,2
896,Computers & Accessories,Category,1
896,Accessories & Peripherals,Category,2
896,Cables & Accessories,Category,3
896,Cables,Category,4
896,USB Cables,Category,5
826,boAt,Brand,1
826,"Laptop, Smartphone",Type,2
826,"boAt Laptop, Smartphone Type-c A400 Male Data Cable",Type,2
826,Computers & Accessories,Category,1
826,Accessories & Peripherals,Category,2
826,Cables & Accessories,Category,3
826,Cables,Category,4
826,USB Cables,Category,5
1105,LG,Brand,1
1105,80 cm,Type,2
1105,Computers & Accessories,Category,1
1105,Accessories & Peripherals,Category,2
1105,Cables & Accessories,Category,3
1105,Cables,Category,4
1105,USB Cables,Category,5
1037,boAt,Brand,1
1037,Type C,Type,2
1037,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable",Type,2
1037,Computers & Accessories,Category,1
1037,Accessories & Peripherals,Category,2
1037,Cables & Accessories,Category,3
1037,Cables,Category,4
1037,USB Cables,Category,5
1055,Cotbolt,Brand,1
1055,Silicone Protective,Type,2
1055,Computers & Accessories,Category,1
1055,Accessories & Peripherals,Category,2
1055,Cables & Accessories,Category,3
1055,Cables,Category,4
1055,USB Cables,Category,5
938,Portronics,Brand,1
938,Konnect L,Type,2
938,Portronics Konnect L POR-1403 Fast Charging 3A Type-C Cable,Type,2
938,Computers & Accessories,Category,1
938,Accessories & Peripherals,Category,2
938,Cables & Accessories,Category,3
938,Cables,Category,4
938,USB Cables,Category,5
886,Electvision,Brand,1
886,Remote Control,Type,2
886,Computers & Accessories,Category,1
886,Accessories & Peripherals,Category,2
886,Cables & Accessories,Category,3
886,Cables,Category,4
886,USB Cables,Category,5
716,King,Brand,1
716,Shine Multi,Type,2
716,"King Shine Multi Retractable 3.0A Fast Charger Cord, Multiple Charging Cable",Type,2
716,Computers & Accessories,Category,1
716,Accessories & Peripherals,Category,2
716,Cables & Accessories,Category,3
716,Cables,Category,4
716,USB Cables,Category,5
1197,Lapster,Brand,1
1197,5 pin,Type,2
1197,Computers & Accessories,Category,1
1197,Accessories & Peripherals,Category,2
1197,Cables & Accessories,Category,3
1197,Cables,Category,4
1197,USB Cables,Category,5
1143,Portronics,Brand,1
1143,Konnect Spydr,Type,2
1143,Portronics Konnect Spydr 31 3-in-1 Multi Functional Cable,Type,2
1143,Computers & Accessories,Category,1
1143,Accessories & Peripherals,Category,2
1143,Cables & Accessories,Category,3
1143,Cables,Category,4
1143,USB Cables,Category,5
544,Belkin,Brand,1
544,Apple Certified,Type,2
544,Belkin Apple Certified Lightning To Type C Cable,Type,2
544,Computers & Accessories,Category,1
544,Accessories & Peripherals,Category,2
544,Cables & Accessories,Category,3
544,Cables,Category,4
544,USB Cables,Category,5
1311,Remote,Brand,1
1311,Control Compatible,Type,2
1311,Computers & Accessories,Category,1
1311,Accessories & Peripherals,Category,2
1311,Cables & Accessories,Category,3
1311,Cables,Category,4
1311,USB Cables,Category,5
1133,VW,Brand,1
1133,80 cm,Type,2
1133,Computers & Accessories,Category,1
1133,Accessories & Peripherals,Category,2
1133,Cables & Accessories,Category,3
1133,Cables,Category,4
1133,USB Cables,Category,5
858,Hisense,Brand,1
858,108 cm,Type,2
858,Computers & Accessories,Category,1
858,Accessories & Peripherals,Category,2
858,Cables & Accessories,Category,3
858,Cables,Category,4
858,USB Cables,Category,5
772,Redmi,Brand,1
772,126 cm,Type,2
772,Computers & Accessories,Category,1
772,Accessories & Peripherals,Category,2
772,Cables & Accessories,Category,3
772,Cables,Category,4
772,USB Cables,Category,5
142,AmazonBasics,Brand,1
142,6-Feet DisplayPort,Type,2
142,AmazonBasics 6-Feet DisplayPort (not USB port) to HDMI Cable,Type,2
142,Computers & Accessories,Category,1
142,Accessories & Peripherals,Category,2
142,Cables & Accessories,Category,3
142,Cables,Category,4
142,USB Cables,Category,5
158,AmazonBasics,Brand,1
158,3 Feet,Type,2
158,AmazonBasics 3 Feet High Speed HDMI Male to Female 2.0 Extension Cable,Type,2
158,Computers & Accessories,Category,1
158,Accessories & Peripherals,Category,2
158,Cables & Accessories,Category,3
158,Cables,Category,4
158,USB Cables,Category,5
1080,iFFALCON,Brand,1
1080,80 cm,Type,2
1080,Computers & Accessories,Category,1
1080,Accessories & Peripherals,Category,2
1080,Cables & Accessories,Category,3
1080,Cables,Category,4
1080,USB Cables,Category,5
967,7SEVEN®,Brand,1
967,Compatible Lg,Type,2
967,Computers & Accessories,Category,1
967,Accessories & Peripherals,Category,2
967,Cables & Accessories,Category,3
967,Cables,Category,4
967,USB Cables,Category,5
157,AmazonBasics,Brand,1
157,3.5mm to,Type,2
157,AmazonBasics 3.5mm to 2-Male RCA Adapter Cable,Type,2
157,Computers & Accessories,Category,1
157,Accessories & Peripherals,Category,2
157,Cables & Accessories,Category,3
157,Cables,Category,4
157,USB Cables,Category,5
1139,Acer,Brand,1
1139,109 cm,Type,2
1139,Computers & Accessories,Category,1
1139,Accessories & Peripherals,Category,2
1139,Cables & Accessories,Category,3
1139,Cables,Category,4
1139,USB Cables,Category,5
1022,Wayona,Brand,1
1022,Usb Type,Type,2
1022,Wayona Usb Type C 65W 6Ft/2M Long Fast Charging Cable,Type,2
1022,Computers & Accessories,Category,1
1022,Accessories & Peripherals,Category,2
1022,Cables & Accessories,Category,3
1022,Cables,Category,4
1022,USB Cables,Category,5
670,Saifsmart,Brand,1
670,Outlet Wall,Type,2
670,"Saifsmart Outlet Wall Mount Hanger Holder for Dot 3rd Gen, Compact Bracket Case Plug and Built-in Cable",Type,2
670,Computers & Accessories,Category,1
670,Accessories & Peripherals,Category,2
670,Cables & Accessories,Category,3
670,Cables,Category,4
670,USB Cables,Category,5
1084,MI,Brand,1
1084,2-in-1 USB,Type,2
1084,MI 2-in-1 USB Type C Cable,Type,2
1084,Computers & Accessories,Category,1
1084,Accessories & Peripherals,Category,2
1084,Cables & Accessories,Category,3
1084,Cables,Category,4
1084,USB Cables,Category,5
516,AmazonBasics,Brand,1
516,New Release,Type,2
516,AmazonBasics New Release ABS USB-A to Lightning Cable,Type,2
516,Computers & Accessories,Category,1
516,Accessories & Peripherals,Category,2
516,Cables & Accessories,Category,3
516,Cables,Category,4
516,USB Cables,Category,5
1185,LG,Brand,1
1185,108 cm,Type,2
1185,Computers & Accessories,Category,1
1185,Accessories & Peripherals,Category,2
1185,Cables & Accessories,Category,3
1185,Cables,Category,4
1185,USB Cables,Category,5
1199,pTron,Brand,1
1199,Solero 331,Type,2
1199,pTron Solero 331 3.4Amps Multifunction Fast Charging Cable,Type,2
1199,Computers & Accessories,Category,1
1199,Accessories & Peripherals,Category,2
1199,Cables & Accessories,Category,3
1199,Cables,Category,4
1199,USB Cables,Category,5
732,10k,Brand,1
732,8k 4k,Type,2
732,10k 8k 4k HDMI Cable,Type,2
732,Computers & Accessories,Category,1
732,Accessories & Peripherals,Category,2
732,Cables & Accessories,Category,3
732,Cables,Category,4
732,USB Cables,Category,5
230,LRIPL,Brand,1
230,Compatible Sony,Type,2
230,Computers & Accessories,Category,1
230,Accessories & Peripherals,Category,2
230,Cables & Accessories,Category,3
230,Cables,Category,4
230,USB Cables,Category,5
229,boAt,Brand,1
229,Type-c A400,Type,2
229,boAt Type-c A400 Type-c to USB A Cable,Type,2
229,Computers & Accessories,Category,1
229,Accessories & Peripherals,Category,2
229,Cables & Accessories,Category,3
229,Cables,Category,4
229,USB Cables,Category,5
701,Zoul,Brand,1
701,Type C,Type,2
701,Zoul Type C to Type C Fast Charging Cable,Type,2
701,Computers & Accessories,Category,1
701,Accessories & Peripherals,Category,2
701,Cables & Accessories,Category,3
701,Cables,Category,4
701,USB Cables,Category,5
553,TP-LINK,Brand,1
553,AC1300 Archer,Type,2
553,Computers & Accessories,Category,1
553,Accessories & Peripherals,Category,2
553,Cables & Accessories,Category,3
553,Cables,Category,4
553,USB Cables,Category,5
718,LRIPL,Brand,1
718,Mi Remote,Type,2
718,Computers & Accessories,Category,1
718,Accessories & Peripherals,Category,2
718,Cables & Accessories,Category,3
718,Cables,Category,4
718,USB Cables,Category,5
1,TP-Link,Brand,1
1,Nano USB,Type,2
1,Computers & Accessories,Category,1
1,Accessories & Peripherals,Category,2
1,Cables & Accessories,Category,3
1,Cables,Category,4
1,USB Cables,Category,5
599,Kodak,Brand,1
599,80 cm,Type,2
599,Computers & Accessories,Category,1
599,Accessories & Peripherals,Category,2
599,Cables & Accessories,Category,3
599,Cables,Category,4
599,USB Cables,Category,5
107,Airtel,Brand,1
107,DigitalTV DTH,Type,2
107,Computers & Accessories,Category,1
107,Accessories & Peripherals,Category,2
107,Cables & Accessories,Category,3
107,Cables,Category,4
107,USB Cables,Category,5
518,AmazonBasics,Brand,1
518,New Release,Type,2
518,AmazonBasics New Release Nylon USB-A to Lightning Cable,Type,2
518,Computers & Accessories,Category,1
518,Accessories & Peripherals,Category,2
518,Cables & Accessories,Category,3
518,Cables,Category,4
518,USB Cables,Category,5
882,Ambrane,Brand,1
882,Fast 100W,Type,2
882,Ambrane Fast 100W Output Cable,Type,2
882,Computers & Accessories,Category,1
882,Accessories & Peripherals,Category,2
882,Cables & Accessories,Category,3
882,Cables,Category,4
882,USB Cables,Category,5
6,BlueRigger,Brand,1
6,Digital Optical,Type,2
6,BlueRigger Digital Optical Audio Toslink Cable,Type,2
6,Computers & Accessories,Category,1
6,Accessories & Peripherals,Category,2
6,Cables & Accessories,Category,3
6,Cables,Category,4
6,USB Cables,Category,5
875,Duracell,Brand,1
875,Type-C To,Type,2
875,Duracell Type-C To Micro 1.2M braided Sync & Charge Cable,Type,2
875,Computers & Accessories,Category,1
875,Accessories & Peripherals,Category,2
875,Cables & Accessories,Category,3
875,Cables,Category,4
875,USB Cables,Category,5
1270,VU,Brand,1
1270,138 cm,Type,2
1270,Computers & Accessories,Category,1
1270,Accessories & Peripherals,Category,2
1270,Cables & Accessories,Category,3
1270,Cables,Category,4
1270,USB Cables,Category,5
709,Zoul,Brand,1
709,USB Type,Type,2
709,Zoul USB Type C Fast Charging 3A Nylon Braided Data Cable,Type,2
709,Computers & Accessories,Category,1
709,Accessories & Peripherals,Category,2
709,Cables & Accessories,Category,3
709,Cables,Category,4
709,USB Cables,Category,5
703,Samsung,Brand,1
703,80 cm,Type,2
703,Computers & Accessories,Category,1
703,Accessories & Peripherals,Category,2
703,Cables & Accessories,Category,3
703,Cables,Category,4
703,USB Cables,Category,5
486,MI,Brand,1
486,Xiaomi USB,Type,2
486,MI Xiaomi USB Type C HYperCharge Cable,Type,2
486,Computers & Accessories,Category,1
486,Accessories & Peripherals,Category,2
486,Cables & Accessories,Category,3
486,Cables,Category,4
486,USB Cables,Category,5
128,GENERIC,Brand,1
128,Ultra-Mini Bluetooth,Type,2
128,Computers & Accessories,Category,1
128,Accessories & Peripherals,Category,2
128,Cables & Accessories,Category,3
128,Cables,Category,4
128,USB Cables,Category,5
1092,7SEVEN®,Brand,1
1092,Compatible for,Type,2
1092,Computers & Accessories,Category,1
1092,Accessories & Peripherals,Category,2
1092,Cables & Accessories,Category,3
1092,Cables,Category,4
1092,USB Cables,Category,5
546,Belkin,Brand,1
546,Apple Certified,Type,2
546,Belkin Apple Certified Lightning To Type C Cable,Type,2
546,Computers & Accessories,Category,1
546,Accessories & Peripherals,Category,2
546,Cables & Accessories,Category,3
546,Cables,Category,4
546,USB Cables,Category,5
574,EGate,Brand,1
574,i9 Pro-Max,Type,2
574,Computers & Accessories,Category,1
574,Accessories & Peripherals,Category,2
574,Cables & Accessories,Category,3
574,Cables,Category,4
574,USB Cables,Category,5
433,ZEBRONICS,Brand,1
433,HAA2021 HDMI,Type,2
433,Computers & Accessories,Category,1
433,Accessories & Peripherals,Category,2
433,Cables & Accessories,Category,3
433,Cables,Category,4
433,USB Cables,Category,5
717,7SEVEN®,Brand,1
717,Compatible for,Type,2
717,Computers & Accessories,Category,1
717,Accessories & Peripherals,Category,2
717,Cables & Accessories,Category,3
717,Cables,Category,4
717,USB Cables,Category,5
355,AmazonBasics,Brand,1
355,Digital Optical,Type,2
355,AmazonBasics Digital Optical Coax to Analog RCA Audio Converter Adapter with Fiber Cable,Type,2
355,Computers & Accessories,Category,1
355,Accessories & Peripherals,Category,2
355,Cables & Accessories,Category,3
355,Cables,Category,4
355,USB Cables,Category,5
506,Wayona,Brand,1
506,Type C,Type,2
506,Wayona Type C Cable,Type,2
506,Computers & Accessories,Category,1
506,Accessories & Peripherals,Category,2
506,Cables & Accessories,Category,3
506,Cables,Category,4
506,USB Cables,Category,5
713,Pinnaclz,Brand,1
713,Original Combo,Type,2
713,Pinnaclz Original Combo of 2 USB Type C Fast Charging Cable,Type,2
713,Computers & Accessories,Category,1
713,Accessories & Peripherals,Category,2
713,Cables & Accessories,Category,3
713,Cables,Category,4
713,USB Cables,Category,5
1178,Ambrane,Brand,1
1178,BCL-15 Lightning,Type,2
1178,Ambrane BCL-15 Lightning Cable,Type,2
1178,Computers & Accessories,Category,1
1178,Accessories & Peripherals,Category,2
1178,Cables & Accessories,Category,3
1178,Cables,Category,4
1178,USB Cables,Category,5
547,Belkin,Brand,1
547,USB C,Type,2
547,Belkin USB C to USB-C Fast Charging Type C Cable,Type,2
547,Computers & Accessories,Category,1
547,Accessories & Peripherals,Category,2
547,Cables & Accessories,Category,3
547,Cables,Category,4
547,USB Cables,Category,5
508,LOHAYA,Brand,1
508,Television Remote,Type,2
508,Computers & Accessories,Category,1
508,Accessories & Peripherals,Category,2
508,Cables & Accessories,Category,3
508,Cables,Category,4
508,USB Cables,Category,5
342,Wayona,Brand,1
342,Nylon Braided,Type,2
342,Wayona Nylon Braided Lightning USB Data Sync & 3A Charging Cable,Type,2
342,Computers & Accessories,Category,1
342,Accessories & Peripherals,Category,2
342,Cables & Accessories,Category,3
342,Cables,Category,4
342,USB Cables,Category,5
931,Electvision,Brand,1
931,Remote Control,Type,2
931,Computers & Accessories,Category,1
931,Accessories & Peripherals,Category,2
931,Cables & Accessories,Category,3
931,Cables,Category,4
931,USB Cables,Category,5
1259,Acer,Brand,1
1259,80 cm,Type,2
1259,Computers & Accessories,Category,1
1259,Accessories & Peripherals,Category,2
1259,Cables & Accessories,Category,3
1259,Cables,Category,4
1259,USB Cables,Category,5
1014,realme,Brand,1
1014,10W Fast,Type,2
1014,realme 10W Fast Charging Micro-USB Cable,Type,2
1014,Computers & Accessories,Category,1
1014,Accessories & Peripherals,Category,2
1014,Cables & Accessories,Category,3
1014,Cables,Category,4
1014,USB Cables,Category,5
370,TP-Link,Brand,1
370,AC1300 USB,Type,2
370,Computers & Accessories,Category,1
370,Accessories & Peripherals,Category,2
370,Cables & Accessories,Category,3
370,Cables,Category,4
370,USB Cables,Category,5
1140,Acer,Brand,1
1140,139 cm,Type,2
1140,Computers & Accessories,Category,1
1140,Accessories & Peripherals,Category,2
1140,Cables & Accessories,Category,3
1140,Cables,Category,4
1140,USB Cables,Category,5
1110,Ambrane,Brand,1
1110,60W /,Type,2
1110,Ambrane 60W / 3A Fast Charging Output Cable,Type,2
1110,Computers & Accessories,Category,1
1110,Accessories & Peripherals,Category,2
1110,Cables & Accessories,Category,3
1110,Cables,Category,4
1110,USB Cables,Category,5
601,Wayona,Brand,1
601,USB Type,Type,2
601,Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge Cable,Type,2
601,Computers & Accessories,Category,1
601,Accessories & Peripherals,Category,2
601,Cables & Accessories,Category,3
601,Cables,Category,4
601,USB Cables,Category,5
1342,Syncwire,Brand,1
1342,LTG to,Type,2
1342,Syncwire LTG to USB Cable,Type,2
1342,Computers & Accessories,Category,1
1342,Accessories & Peripherals,Category,2
1342,Cables & Accessories,Category,3
1342,Cables,Category,4
1342,USB Cables,Category,5
948,Skadioo,Brand,1
948,WiFi Adapter,Type,2
948,Computers & Accessories,Category,1
948,Accessories & Peripherals,Category,2
948,Cables & Accessories,Category,3
948,Cables,Category,4
948,USB Cables,Category,5
1176,FLiX,Brand,1
1176,(Beetel USB,Type,2
1176,FLiX (Beetel USB to Type C PVC Data Sync & 15W(3A) TPE Fast Charging Cable,Type,2
1176,Computers & Accessories,Category,1
1176,Accessories & Peripherals,Category,2
1176,Cables & Accessories,Category,3
1176,Cables,Category,4
1176,USB Cables,Category,5
702,Zoul,Brand,1
702,USB C,Type,2
702,Zoul USB C to USB C Fast Charging Cable,Type,2
702,Computers & Accessories,Category,1
702,Accessories & Peripherals,Category,2
702,Cables & Accessories,Category,3
702,Cables,Category,4
702,USB Cables,Category,5
1173,FLiX,Brand,1
1173,(Beetel Flow,Type,2
1173,FLiX (Beetel Flow USB to Micro USB PVC Data Sync & 12W(2.4A) Fast Charging Cable,Type,2
1173,Computers & Accessories,Category,1
1173,Accessories & Peripherals,Category,2
1173,Cables & Accessories,Category,3
1173,Cables,Category,4
1173,USB Cables,Category,5
766,7SEVEN®,Brand,1
766,Bluetooth Voice,Type,2
766,Computers & Accessories,Category,1
766,Accessories & Peripherals,Category,2
766,Cables & Accessories,Category,3
766,Cables,Category,4
766,USB Cables,Category,5
945,Sony,Brand,1
945,TV -,Type,2
945,Computers & Accessories,Category,1
945,Accessories & Peripherals,Category,2
945,Cables & Accessories,Category,3
945,Cables,Category,4
945,USB Cables,Category,5
49,Storite,Brand,1
49,USB 3.0,Type,2
49,Storite USB 3.0 Cable,Type,2
49,Computers & Accessories,Category,1
49,Accessories & Peripherals,Category,2
49,Cables & Accessories,Category,3
49,Cables,Category,4
49,USB Cables,Category,5
144,boAt,Brand,1
144,LTG 500,Type,2
144,"boAt LTG 500 Apple MFI Certified for iPhone, iPad and iPod 2Mtr Data Cable",Type,2
144,Computers & Accessories,Category,1
